orderDateId,requiredDateId,shippedDateId,productCode,orderNumber,orderLineNumber,customerNumber,employeeNumber,officeCode,status,quantityOrdered,priceEach
Row103,Row603,Row1103,S12_1099,10203.0,8.0,141.0,1370.0,4,Shipped,20.0,161.49
Row103,Row603,Row1103,S12_1099,10203.0,8.0,141.0,1370.0,4,Shipped,20.0,161.49
Row103,Row603,Row1103,S12_1099,10203.0,8.0,141.0,1370.0,4,Shipped,20.0,161.49
Row103,Row603,Row1103,S12_1099,10203.0,8.0,141.0,1370.0,4,Shipped,20.0,161.49
Row103,Row603,Row1103,S12_1099,10203.0,8.0,141.0,1370.0,4,Shipped,20.0,161.49
Row103,Row603,Row1103,S12_1099,10203.0,8.0,141.0,1370.0,4,Shipped,20.0,161.49
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3380,10203.0,6.0,141.0,1370.0,4,Shipped,20.0,111.57
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_3990,10203.0,9.0,141.0,1370.0,4,Shipped,44.0,63.84
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S12_4675,10203.0,5.0,141.0,1370.0,4,Shipped,47.0,115.16
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_1889,10203.0,4.0,141.0,1370.0,4,Shipped,45.0,73.15
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3232,10203.0,1.0,141.0,1370.0,4,Shipped,48.0,157.49
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3278,10203.0,11.0,141.0,1370.0,4,Shipped,33.0,66.74
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S18_3482,10203.0,10.0,141.0,1370.0,4,Shipped,32.0,127.88
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_2972,10203.0,2.0,141.0,1370.0,4,Shipped,21.0,33.23
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3371,10203.0,7.0,141.0,1370.0,4,Shipped,34.0,56.94
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row103,Row603,Row1103,S24_3856,10203.0,3.0,141.0,1370.0,4,Shipped,47.0,140.43
Row104,Row604,Row1104,S18_1129,10204.0,17.0,151.0,1286.0,3,Shipped,42.0,114.65
Row104,Row604,Row1104,S18_1129,10204.0,17.0,151.0,1286.0,3,Shipped,42.0,114.65
Row104,Row604,Row1104,S18_1129,10204.0,17.0,151.0,1286.0,3,Shipped,42.0,114.65
Row104,Row604,Row1104,S18_1129,10204.0,17.0,151.0,1286.0,3,Shipped,42.0,114.65
Row104,Row604,Row1104,S18_1589,10204.0,13.0,151.0,1286.0,3,Shipped,40.0,113.24
Row104,Row604,Row1104,S18_1589,10204.0,13.0,151.0,1286.0,3,Shipped,40.0,113.24
Row104,Row604,Row1104,S18_1589,10204.0,13.0,151.0,1286.0,3,Shipped,40.0,113.24
Row104,Row604,Row1104,S18_1589,10204.0,13.0,151.0,1286.0,3,Shipped,40.0,113.24
Row104,Row604,Row1104,S18_1749,10204.0,4.0,151.0,1286.0,3,Shipped,33.0,153.0
Row104,Row604,Row1104,S18_1749,10204.0,4.0,151.0,1286.0,3,Shipped,33.0,153.0
Row104,Row604,Row1104,S18_1749,10204.0,4.0,151.0,1286.0,3,Shipped,33.0,153.0
Row104,Row604,Row1104,S18_1749,10204.0,4.0,151.0,1286.0,3,Shipped,33.0,153.0
Row104,Row604,Row1104,S18_1984,10204.0,16.0,151.0,1286.0,3,Shipped,38.0,133.72
Row104,Row604,Row1104,S18_1984,10204.0,16.0,151.0,1286.0,3,Shipped,38.0,133.72
Row104,Row604,Row1104,S18_1984,10204.0,16.0,151.0,1286.0,3,Shipped,38.0,133.72
Row104,Row604,Row1104,S18_1984,10204.0,16.0,151.0,1286.0,3,Shipped,38.0,133.72
Row104,Row604,Row1104,S18_2248,10204.0,3.0,151.0,1286.0,3,Shipped,23.0,59.33
Row104,Row604,Row1104,S18_2248,10204.0,3.0,151.0,1286.0,3,Shipped,23.0,59.33
Row104,Row604,Row1104,S18_2248,10204.0,3.0,151.0,1286.0,3,Shipped,23.0,59.33
Row104,Row604,Row1104,S18_2248,10204.0,3.0,151.0,1286.0,3,Shipped,23.0,59.33
Row104,Row604,Row1104,S18_2325,10204.0,1.0,151.0,1286.0,3,Shipped,26.0,119.5
Row104,Row604,Row1104,S18_2325,10204.0,1.0,151.0,1286.0,3,Shipped,26.0,119.5
Row104,Row604,Row1104,S18_2325,10204.0,1.0,151.0,1286.0,3,Shipped,26.0,119.5
Row104,Row604,Row1104,S18_2325,10204.0,1.0,151.0,1286.0,3,Shipped,26.0,119.5
Row104,Row604,Row1104,S18_2870,10204.0,14.0,151.0,1286.0,3,Shipped,27.0,106.92
Row104,Row604,Row1104,S18_2870,10204.0,14.0,151.0,1286.0,3,Shipped,27.0,106.92
Row104,Row604,Row1104,S18_2870,10204.0,14.0,151.0,1286.0,3,Shipped,27.0,106.92
Row104,Row604,Row1104,S18_2870,10204.0,14.0,151.0,1286.0,3,Shipped,27.0,106.92
Row104,Row604,Row1104,S18_3685,10204.0,15.0,151.0,1286.0,3,Shipped,35.0,132.8
Row104,Row604,Row1104,S18_3685,10204.0,15.0,151.0,1286.0,3,Shipped,35.0,132.8
Row104,Row604,Row1104,S18_3685,10204.0,15.0,151.0,1286.0,3,Shipped,35.0,132.8
Row104,Row604,Row1104,S18_3685,10204.0,15.0,151.0,1286.0,3,Shipped,35.0,132.8
Row104,Row604,Row1104,S18_4409,10204.0,5.0,151.0,1286.0,3,Shipped,29.0,83.75
Row104,Row604,Row1104,S18_4409,10204.0,5.0,151.0,1286.0,3,Shipped,29.0,83.75
Row104,Row604,Row1104,S18_4409,10204.0,5.0,151.0,1286.0,3,Shipped,29.0,83.75
Row104,Row604,Row1104,S18_4409,10204.0,5.0,151.0,1286.0,3,Shipped,29.0,83.75
Row104,Row604,Row1104,S18_4933,10204.0,6.0,151.0,1286.0,3,Shipped,45.0,69.84
Row104,Row604,Row1104,S18_4933,10204.0,6.0,151.0,1286.0,3,Shipped,45.0,69.84
Row104,Row604,Row1104,S18_4933,10204.0,6.0,151.0,1286.0,3,Shipped,45.0,69.84
Row104,Row604,Row1104,S18_4933,10204.0,6.0,151.0,1286.0,3,Shipped,45.0,69.84
Row104,Row604,Row1104,S24_1046,10204.0,10.0,151.0,1286.0,3,Shipped,20.0,69.82
Row104,Row604,Row1104,S24_1046,10204.0,10.0,151.0,1286.0,3,Shipped,20.0,69.82
Row104,Row604,Row1104,S24_1046,10204.0,10.0,151.0,1286.0,3,Shipped,20.0,69.82
Row104,Row604,Row1104,S24_1046,10204.0,10.0,151.0,1286.0,3,Shipped,20.0,69.82
Row104,Row604,Row1104,S24_1628,10204.0,12.0,151.0,1286.0,3,Shipped,45.0,46.79
Row104,Row604,Row1104,S24_1628,10204.0,12.0,151.0,1286.0,3,Shipped,45.0,46.79
Row104,Row604,Row1104,S24_1628,10204.0,12.0,151.0,1286.0,3,Shipped,45.0,46.79
Row104,Row604,Row1104,S24_1628,10204.0,12.0,151.0,1286.0,3,Shipped,45.0,46.79
Row104,Row604,Row1104,S24_2766,10204.0,8.0,151.0,1286.0,3,Shipped,47.0,79.06
Row104,Row604,Row1104,S24_2766,10204.0,8.0,151.0,1286.0,3,Shipped,47.0,79.06
Row104,Row604,Row1104,S24_2766,10204.0,8.0,151.0,1286.0,3,Shipped,47.0,79.06
Row104,Row604,Row1104,S24_2766,10204.0,8.0,151.0,1286.0,3,Shipped,47.0,79.06
Row104,Row604,Row1104,S24_2887,10204.0,7.0,151.0,1286.0,3,Shipped,42.0,112.74
Row104,Row604,Row1104,S24_2887,10204.0,7.0,151.0,1286.0,3,Shipped,42.0,112.74
Row104,Row604,Row1104,S24_2887,10204.0,7.0,151.0,1286.0,3,Shipped,42.0,112.74
Row104,Row604,Row1104,S24_2887,10204.0,7.0,151.0,1286.0,3,Shipped,42.0,112.74
Row104,Row604,Row1104,S24_3191,10204.0,9.0,151.0,1286.0,3,Shipped,40.0,84.75
Row104,Row604,Row1104,S24_3191,10204.0,9.0,151.0,1286.0,3,Shipped,40.0,84.75
Row104,Row604,Row1104,S24_3191,10204.0,9.0,151.0,1286.0,3,Shipped,40.0,84.75
Row104,Row604,Row1104,S24_3191,10204.0,9.0,151.0,1286.0,3,Shipped,40.0,84.75
Row104,Row604,Row1104,S24_3432,10204.0,11.0,151.0,1286.0,3,Shipped,48.0,104.94
Row104,Row604,Row1104,S24_3432,10204.0,11.0,151.0,1286.0,3,Shipped,48.0,104.94
Row104,Row604,Row1104,S24_3432,10204.0,11.0,151.0,1286.0,3,Shipped,48.0,104.94
Row104,Row604,Row1104,S24_3432,10204.0,11.0,151.0,1286.0,3,Shipped,48.0,104.94
Row104,Row604,Row1104,S24_3969,10204.0,2.0,151.0,1286.0,3,Shipped,39.0,34.88
Row104,Row604,Row1104,S24_3969,10204.0,2.0,151.0,1286.0,3,Shipped,39.0,34.88
Row104,Row604,Row1104,S24_3969,10204.0,2.0,151.0,1286.0,3,Shipped,39.0,34.88
Row104,Row604,Row1104,S24_3969,10204.0,2.0,151.0,1286.0,3,Shipped,39.0,34.88
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1342,10205.0,2.0,141.0,1370.0,4,Shipped,36.0,98.63
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_1367,10205.0,1.0,141.0,1370.0,4,Shipped,48.0,45.82
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S18_2795,10205.0,3.0,141.0,1370.0,4,Shipped,40.0,138.38
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_1937,10205.0,5.0,141.0,1370.0,4,Shipped,32.0,27.88
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
Row105,Row605,Row1105,S24_2022,10205.0,4.0,141.0,1370.0,4,Shipped,24.0,36.74
