"orderNumber","orderDate","requiredDate","shippedDate","status","customerNumber","productCode","quantityOrdered","priceEach","orderLineNumber"
10160,"2024-03-01T23:47:50","2023-10-05T02:59:58","2024-07-20T04:41:09","Shipped",347,"S18_3232",20,140.55,1
10160,"2024-03-01T23:47:50","2023-10-05T02:59:58","2024-07-20T04:41:09","Shipped",347,"S24_2972",42,30.59,2
10160,"2024-03-01T23:47:50","2023-10-05T02:59:58","2024-07-20T04:41:09","Shipped",347,"S24_3856",35,130.6,3
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S18_1129",28,121.72,12
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S18_1589",43,102.04,8
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S18_1984",48,139.41,11
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S18_2870",23,125.4,9
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S18_3685",36,132.8,10
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S18_4933",25,62.72,1
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S24_1046",37,73.49,5
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S24_1628",23,47.29,7
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S24_2766",20,82.69,3
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S24_2887",25,108.04,2
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S24_3191",20,72.77,4
10161,"2023-11-20T16:23:25","2024-07-22T13:46:39","2024-04-02T11:52:34","Shipped",227,"S24_3432",30,94.23,6
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S18_1342",48,87.33,2
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S18_1367",45,45.28,1
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S18_1749",29,141.1,9
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S18_2248",27,53.28,8
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S18_2325",38,113.15,6
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S18_2795",48,156.94,3
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S18_4409",39,86.51,10
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S24_1937",37,27.55,5
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S24_2022",43,38.98,4
10162,"2024-02-19T00:59:31","2024-08-05T11:03:18","2024-08-16T14:14:48","Shipped",321,"S24_3969",37,32.82,7
10163,"2024-08-03T05:19:15","2024-04-17T05:55:16","2024-03-23T03:26:12","Shipped",424,"S10_1949",21,212.16,1
10163,"2024-08-03T05:19:15","2024-04-17T05:55:16","2024-03-23T03:26:12","Shipped",424,"S18_2949",31,101.31,2
10163,"2024-08-03T05:19:15","2024-04-17T05:55:16","2024-03-23T03:26:12","Shipped",424,"S18_2957",48,59.96,4
10163,"2024-08-03T05:19:15","2024-04-17T05:55:16","2024-03-23T03:26:12","Shipped",424,"S18_3136",40,101.58,3
10163,"2024-08-03T05:19:15","2024-04-17T05:55:16","2024-03-23T03:26:12","Shipped",424,"S18_3320",43,80.36,6
10163,"2024-08-03T05:19:15","2024-04-17T05:55:16","2024-03-23T03:26:12","Shipped",424,"S24_4258",42,96.42,5
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S10_4962",21,143.31,2
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S12_1666",49,121.64,6
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S18_1097",36,103.84,8
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S18_4600",45,107.76,3
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S18_4668",25,46.29,7
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S32_1268",24,91.49,1
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S32_3522",49,57.53,5
10164,"2024-06-13T13:12:24","2024-08-13T01:04:24","2024-03-15T06:34:42","Resolved",452,"S700_2824",39,86.99,4
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S12_1108",44,168.32,3
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S12_3148",34,123.89,4
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S12_3891",27,152.26,2
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S12_4473",48,109.02,12
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S18_2238",29,134.26,11
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S18_2319",46,120.28,15
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S18_2432",31,60.77,18
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S18_3232",47,154.1,16
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S18_3259",50,84.71,1
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S18_4027",28,123.51,6
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S24_1444",25,46.82,9
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S24_2300",32,117.57,17
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S24_2840",27,31.12,13
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S24_4048",24,106.45,8
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S32_2509",48,50.86,14
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S32_3207",44,55.3,7
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S50_1392",48,106.49,10
10165,"2024-02-13T23:22:49","2023-09-19T18:37:29","2024-07-04T21:22:47","Shipped",148,"S50_1514",38,49.21,5
10166,"2024-03-21T02:39:07","2024-03-01T10:16:18","2023-10-09T01:06:44","Shipped",462,"S18_3140",43,136.59,2
10166,"2024-03-21T02:39:07","2024-03-01T10:16:18","2023-10-09T01:06:44","Shipped",462,"S18_4522",26,72.85,1
10166,"2024-03-21T02:39:07","2024-03-01T10:16:18","2023-10-09T01:06:44","Shipped",462,"S700_1938",29,76.22,3
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S10_4757",44,123.76,9
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S18_1662",43,141.92,1
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S18_3029",46,69.68,7
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S18_3856",34,84.7,6
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S24_2011",33,110.6,16
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S24_2841",21,54.81,2
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S24_3151",20,77,11
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S24_3420",32,64.44,3
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S24_3816",29,73.8,8
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S700_1138",43,66,12
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S700_2047",29,87.8,5
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S700_2610",46,62.16,10
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S700_3505",24,85.14,13
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S700_3962",28,83.42,14
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S72_1253",40,42.71,4
10167,"2024-03-16T17:48:55","2024-07-12T03:30:13","2023-10-19T11:38:07","Cancelled",448,"S72_3212",38,43.68,15
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S10_1678",36,94.74,1
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S10_2016",27,97.53,4
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S10_4698",20,160.74,3
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S18_2581",21,75.19,9
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S18_2625",46,49.06,5
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S24_1578",50,103.68,2
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S24_1785",49,93.01,11
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S24_2000",29,72.36,6
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S24_3949",27,57.32,18
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S24_4278",48,68.1,10
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S32_1374",28,89.9,7
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S32_4289",31,57.78,12
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S50_1341",48,39.71,13
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S700_1691",28,91.34,14
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S700_2466",31,87.75,16
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S700_2834",36,94.92,8
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S700_3167",48,72,15
10168,"2023-12-23T19:45:09","2023-10-05T21:38:47","2024-08-20T00:10:53","Shipped",161,"S700_4002",39,67.37,17
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S12_1099",30,163.44,2
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S12_2823",35,126.52,13
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S12_3990",36,71.82,3
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S18_3278",32,65.13,5
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S18_3482",36,136.7,4
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S18_3782",38,52.84,8
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S18_4721",33,120.53,7
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S24_2360",38,66.49,11
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S24_3371",34,53.27,1
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S24_4620",24,77.61,6
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S32_2206",26,37.01,9
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S32_4485",34,83.68,12
10169,"2024-08-26T11:37:58","2024-05-01T23:06:04","2024-02-26T00:17:42","Shipped",276,"S50_4713",48,75.66,10
10170,"2024-05-04T09:29:40","2024-01-30T05:24:24","2024-01-23T14:52:51","Shipped",452,"S12_3380",47,116.27,4
10170,"2024-05-04T09:29:40","2024-01-30T05:24:24","2024-01-23T14:52:51","Shipped",452,"S12_4675",41,93.28,3
10170,"2024-05-04T09:29:40","2024-01-30T05:24:24","2024-01-23T14:52:51","Shipped",452,"S18_1889",20,70.07,2
10170,"2024-05-04T09:29:40","2024-01-30T05:24:24","2024-01-23T14:52:51","Shipped",452,"S24_3856",34,130.6,1
10171,"2024-05-27T19:11:38","2024-03-01T12:17:41","2024-01-15T11:30:35","Shipped",233,"S18_1129",35,134.46,2
10171,"2024-05-27T19:11:38","2024-03-01T12:17:41","2024-01-15T11:30:35","Shipped",233,"S18_1984",35,128.03,1
10171,"2024-05-27T19:11:38","2024-03-01T12:17:41","2024-01-15T11:30:35","Shipped",233,"S18_3232",39,165.95,3
10171,"2024-05-27T19:11:38","2024-03-01T12:17:41","2024-01-15T11:30:35","Shipped",233,"S24_2972",36,34.74,4
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S18_1589",42,109.51,6
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S18_2870",39,117.48,7
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S18_3685",48,139.87,8
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S24_1046",32,61,3
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S24_1628",34,43.27,5
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S24_2766",22,79.97,1
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S24_3191",24,77.91,2
10172,"2024-08-06T10:30:53","2023-12-04T21:03:35","2024-06-24T00:19:32","Shipped",175,"S24_3432",22,87.81,4
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_1342",43,101.71,6
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_1367",48,51.75,5
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_1749",24,168.3,13
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_2248",26,55.09,12
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_2325",31,127.13,10
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_2795",22,140.06,7
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_2957",28,56.84,2
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_3136",31,86.92,1
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_3320",29,90.28,4
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_4409",21,77.31,14
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S18_4933",39,58.44,15
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S24_1937",31,29.87,9
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S24_2022",27,39.42,8
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S24_2887",23,98.65,16
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S24_3969",35,35.7,11
10173,"2023-11-05T13:50:01","2023-09-21T01:19:46","2024-05-10T10:58:25","Shipped",278,"S24_4258",22,93.49,3
10174,"2024-01-06T22:37:30","2023-12-16T23:40:51","2024-05-25T00:36:36","Shipped",333,"S10_1949",34,207.87,4
10174,"2024-01-06T22:37:30","2023-12-16T23:40:51","2024-05-25T00:36:36","Shipped",333,"S12_1666",43,113.44,1
10174,"2024-01-06T22:37:30","2023-12-16T23:40:51","2024-05-25T00:36:36","Shipped",333,"S18_1097",48,108.5,3
10174,"2024-01-06T22:37:30","2023-12-16T23:40:51","2024-05-25T00:36:36","Shipped",333,"S18_2949",46,100.3,5
10174,"2024-01-06T22:37:30","2023-12-16T23:40:51","2024-05-25T00:36:36","Shipped",333,"S18_4668",49,44.27,2
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S10_4962",33,119.67,9
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S12_4473",26,109.02,1
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S18_2319",48,101.87,4
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S18_2432",41,59.55,7
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S18_3232",29,150.71,5
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S18_4600",47,102.92,10
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S24_2300",28,121.4,6
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S24_2840",37,32.18,2
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S32_1268",22,89.57,8
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S32_2509",50,50.86,3
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S32_3522",29,56.24,12
10175,"2024-03-25T12:28:33","2023-12-19T23:20:36","2024-07-18T22:34:29","Shipped",324,"S700_2824",42,80.92,11
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S12_1108",33,166.24,2
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S12_3148",47,145.04,3
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S12_3891",50,160.91,1
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S18_2238",20,139.17,10
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S18_4027",36,140.75,5
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S24_1444",27,55.49,8
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S24_4048",29,101.72,7
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S32_3207",22,62.14,6
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S50_1392",23,109.96,9
10176,"2024-02-18T16:46","2024-05-19T14:53:36","2024-07-13T22:36:25","Shipped",386,"S50_1514",38,52.14,4
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S18_3140",23,113.37,9
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S18_3259",29,92.77,11
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S18_4522",35,82.5,8
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S24_2011",50,115.52,7
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S24_3151",45,79.66,2
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S700_1138",24,58.67,3
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S700_1938",31,77.95,10
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S700_2610",32,64.33,1
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S700_3505",44,88.15,4
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S700_3962",24,83.42,5
10177,"2023-11-11T03:17:51","2024-02-29T16:39:50","2024-04-03T20:59:03","Shipped",344,"S72_3212",40,52.96,6
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S10_4757",24,131.92,12
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S18_1662",42,127.73,4
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S18_3029",41,70.54,10
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S18_3856",48,104.81,9
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S24_2841",34,67.82,5
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S24_3420",27,65.75,6
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S24_3816",21,68.77,11
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S24_3949",30,64.15,3
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S700_2047",34,86.9,8
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S700_2466",22,91.74,1
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S700_4002",45,68.11,2
10178,"2023-10-11T19:11:23","2024-09-03T11:19:32","2023-10-30T02:42:38","Shipped",242,"S72_1253",45,41.71,7
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S18_2581",24,82.79,3
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S24_1785",47,105.04,5
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S24_4278",27,66.65,4
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S32_1374",45,86.9,1
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S32_4289",24,63.97,6
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S50_1341",34,43.2,7
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S700_1691",23,75.81,8
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S700_2834",25,98.48,2
10179,"2024-02-04T12:48:15","2024-01-10T23:13:50","2024-04-18T05:26:59","Cancelled",496,"S700_3167",39,80,9
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S10_1678",29,76.56,9
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S10_2016",42,99.91,12
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S10_4698",41,164.61,11
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S12_2823",40,131.04,8
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S18_2625",25,48.46,13
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S18_3782",21,59.06,3
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S18_4721",44,147.31,2
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S24_1578",48,98.05,10
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S24_2000",28,61.7,14
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S24_2360",35,60.95,6
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S24_4620",28,68.71,1
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S32_2206",34,33.39,4
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S32_4485",22,102.05,7
10180,"2024-08-05T05:25:29","2024-01-11T01:32:17","2024-04-18T14:17:55","Shipped",171,"S50_4713",21,74.85,5
10181,"2024-01-25T07:00:52","2023-10-17T17:36:56","2023-10-20T16:50:37","Shipped",167,"S12_1099",27,155.66,14
10181,"2024-01-25T07:00:52","2023-10-17T17:36:56","2023-10-20T16:50:37","Shipped",167,"S12_3380",28,113.92,12
